market_key,interval,timestamp,open,high,low,close,volume,buy_volume,sell_volume
binance:btcusdt_perp.a,1min,1779591480,107844.83868608768,107861.26139721273,107812.51903252772,107830.43514625517,283.08648983847337,113.64202809795427,169.4444617405191
binance:btcusdt_perp.a,1min,1779591540,107830.43514625517,107865.43870310015,107817.05832584992,107850.19887615697,318.31004308163693,100.01256716927263,218.2974759123643
binance:btcusdt_perp.a,1min,1779591600,107850.19887615697,107881.39785459661,107829.67330105614,107858.37232275934,407.062088571941,144.90241895919098,262.15966961275
binance:btcusdt_perp.a,1min,1779591660,107858.37232275934,107916.64427208374,107849.14248720904,107896.89858657602,285.593566479586,90.41230784351221,195.18125863607378
binance:btcusdt_perp.a,1min,1779591720,107896.89858657602,107922.86891957617,107857.53212033358,107885.08794122007,230.22658397965935,98.8190530043035,131.40753097535585
binance:btcusdt_perp.a,1min,1779591780,107885.08794122007,107944.28492662364,107857.79380714882,107907.92190905802,389.0742969668559,96.11541212504734,292.9588848418086
binance:btcusdt_perp.a,1min,1779591840,107907.92190905802,107921.25185649478,107881.28147979907,107904.47373841035,234.284062464261,79.88498644521616,154.39907601904486
binance:btcusdt_perp.a,1min,1779591900,107904.47373841035,107961.20225416186,107878.33581523845,107940.89945212606,261.4184536060612,90.91572403907568,170.5027295669855
binance:btcusdt_perp.a,1min,1779591960,107940.89945212606,107970.30672972456,107907.24637677059,107943.82348906483,411.79151980826634,146.35027866817057,265.44124114009577
binance:btcusdt_perp.a,1min,1779592020,107943.82348906483,107968.00800431227,107922.70225648899,107957.51664940413,355.2231571906871,136.30394125472702,218.9192159359601
binance:btcusdt_perp.a,1min,1779592080,107957.51664940413,107995.53253044776,107930.6089823142,107964.66859085207,376.02450066074573,129.89396510971244,246.1305355510333
binance:btcusdt_perp.a,1min,1779592140,107964.66859085207,107990.0270034214,107954.5604300035,107961.86637376204,310.63085891080397,33.211682268235165,277.4191766425688
binance:btcusdt_perp.a,1min,1779592200,107961.86637376204,107988.38405977144,107907.92188618056,107934.69717955323,187.00569758880556,52.78741880046055,134.218278788345
binance:btcusdt_perp.a,1min,1779592260,107934.69717955323,107980.6276434852,107890.2679764292,107963.46794480093,279.8464117458923,97.9776283384077,181.86878340748459
binance:btcusdt_perp.a,1min,1779592320,107963.46794480093,108020.22563257025,107951.49138460784,107996.91536140832,271.2218038644568,88.29902716039746,182.92277670405932
binance:btcusdt_perp.a,1min,1779592380,107996.91536140832,108016.35704069491,107962.35272020884,107976.93079926887,353.9486205749947,117.95813980918405,235.99048076581067
binance:btcusdt_perp.a,1min,1779592440,107976.93079926887,107997.86897996264,107952.42131114578,107976.65253132985,329.3451359751824,90.92826834393114,238.41686763125128
binance:btcusdt_perp.a,1min,1779592500,107976.65253132985,108009.69932348387,107945.06450898224,107962.94114026018,166.6526325922501,61.48440814675766,105.16822444549243
binance:btcusdt_perp.a,1min,1779592560,107962.94114026018,107983.23053698595,107938.64632310555,107976.53768955852,338.8466473942699,126.1567435217057,212.68990387256417
binance:btcusdt_perp.a,1min,1779592620,107976.53768955852,108001.33856131497,107951.22728800857,107993.38125229588,255.79041924236427,84.32436658305392,171.46605265931035
binance:btcusdt_perp.a,1min,1779592680,107993.38125229588,108051.51692402583,107953.43755174987,108014.72417891909,385.1846297204724,139.43420935290672,245.75042036756568
binance:btcusdt_perp.a,1min,1779592740,108014.72417891909,108056.6120907436,107991.5123994261,108026.94386202576,290.46113503292355,124.61819345048055,165.842941582443
binance:btcusdt_perp.a,1min,1779592800,108026.94386202576,108046.64493235669,108009.08859268411,108031.93780172043,330.71283021869937,129.5791203457216,201.13370987297776
binance:btcusdt_perp.a,1min,1779592860,108031.93780172043,108073.00597811968,108013.68621634941,108044.30518569765,340.4998530903845,145.49254799545906,195.0073050949254
binance:btcusdt_perp.a,1min,1779592920,108044.30518569765,108080.72823360951,108011.50421610022,108028.49676866265,147.5923725451853,52.479211035157284,95.11316151002802
binance:btcusdt_perp.a,1min,1779592980,108028.49676866265,108051.01850184922,107997.44110785799,108016.70260280253,253.05344258875257,118.89437494889555,134.15906763985703
binance:btcusdt_perp.a,1min,1779593040,108016.70260280253,108054.72351565344,107990.60431822925,108029.563036947,329.29077344017907,105.74235244582036,223.5484209943587
binance:btcusdt_perp.a,1min,1779593100,108029.563036947,108030.09315657523,108007.20243767902,108029.89525722012,279.62936222205235,147.00262767356608,132.62673454848627
binance:btcusdt_perp.a,1min,1779593160,108029.89525722012,108082.33317673564,108012.8988679941,108058.30542625312,318.81288900365905,142.5025626399272,176.31032636373186
binance:btcusdt_perp.a,1min,1779593220,108058.30542625312,108097.30614342,108041.88313971301,108065.4447802504,344.4542911394001,184.33626902222457,160.1180221171755
binance:btcusdt_perp.a,1min,1779593280,108065.4447802504,108097.18372153258,108026.55982024911,108055.54548370282,288.15407098981257,133.89743443040638,154.2566365594062
binance:btcusdt_perp.a,1min,1779593340,108055.54548370282,108072.1688579338,108020.05402773479,108047.47997236771,203.54998660788817,112.45714324823706,91.09284335965111
binance:btcusdt_perp.a,1min,1779593400,108047.47997236771,108067.43928652332,108009.53589511637,108032.6323726621,475.61041160471336,218.39506904621646,257.2153425584969
binance:btcusdt_perp.a,1min,1779593460,108032.6323726621,108090.22529121695,108006.52065348194,108066.72686707707,289.46783307105636,168.98134229154667,120.4864907795097
binance:btcusdt_perp.a,1min,1779593520,108066.72686707707,108108.18381104257,108049.29157851932,108071.643309228,370.5787657743398,197.59350374601823,172.98526202832156
binance:btcusdt_perp.a,1min,1779593580,108071.643309228,108089.59666789554,108045.09307202454,108078.31629341845,395.6100765541227,230.01250183736627,165.59757471675644
binance:btcusdt_perp.a,1min,1779593640,108078.31629341845,108093.44854829204,108058.60921995397,108082.59471792272,152.57645922227778,83.11742643789862,69.45903278437916
binance:btcusdt_perp.a,1min,1779593700,108082.59471792272,108129.74423901777,108032.50260931042,108094.55410704036,233.07319319432793,162.7564557567879,70.31673743754006
binance:btcusdt_perp.a,1min,1779593760,108094.55410704036,108127.35124228208,108068.2281625231,108106.86371874955,284.9533186943967,179.6749586378894,105.27836005650732
binance:btcusdt_perp.a,1min,1779593820,108106.86371874955,108115.48941545357,108100.29997077477,108107.47051205156,332.25959066249817,205.3438588758525,126.91573178664567
binance:btcusdt_perp.a,1min,1779593880,108107.47051205156,108129.55556831878,108074.77295484398,108104.72227737313,294.4291154421119,178.08710837571323,116.34200706639866
binance:btcusdt_perp.a,1min,1779593940,108104.72227737313,108172.58316717143,108077.7767108199,108134.7913121416,357.8930809075272,260.23837831709733,97.65470259042984
binance:btcusdt_perp.a,1min,1779594000,108134.7913121416,108191.27405163473,108106.80784167086,108163.1330598636,321.5728458677202,190.9902034205755,130.5826424471447
binance:btcusdt_perp.a,1min,1779594060,108163.1330598636,108192.18189251635,108149.07905441485,108183.74003222762,384.28520542464696,275.1490415121142,109.13616391253274
binance:btcusdt_perp.a,1min,1779594120,108183.74003222762,108237.77421337136,108173.26252064039,108218.49095720824,260.76502423437256,176.32065736258076,84.4443668717918
binance:btcusdt_perp.a,1min,1779594180,108218.49095720824,108261.20094025461,108200.10366145827,108227.86413546704,308.16275774423394,189.14380847023995,119.01894927399398
binance:btcusdt_perp.a,1min,1779594240,108227.86413546704,108265.91579794668,108213.36226884989,108243.88471244482,261.13365102601176,173.30606622390917,87.82758480210258
binance:btcusdt_perp.a,1min,1779594300,108243.88471244482,108286.60358870144,108222.8691724679,108246.89017627877,260.48831118581296,143.0212764873042,117.46703469850878
binance:btcusdt_perp.a,1min,1779594360,108246.89017627877,108266.2594420342,108223.46458208164,108238.60605531988,390.53660747022377,259.21324178387925,131.32336568634452
binance:btcusdt_perp.a,1min,1779594420,108238.60605531988,108292.16010200857,108216.23377695566,108269.54305566807,272.8962841829999,183.1572872263468,89.73899695665312
binance:btcusdt_perp.a,1min,1779594480,108269.54305566807,108309.34599155321,108267.55851311245,108308.1498842857,236.5463335155109,157.94048675299865,78.60584676251223
binance:btcusdt_perp.a,1min,1779594540,108308.1498842857,108354.88488894267,108289.9923434145,108328.1540169624,361.523495459341,261.43388256393683,100.08961289540417
binance:btcusdt_perp.a,1min,1779594600,108328.1540169624,108370.57995093617,108303.42756432809,108338.9533752113,235.0813578573693,163.70619601383572,71.37516184353359
binance:btcusdt_perp.a,1min,1779594660,108338.9533752113,108370.33864356719,108302.22383948941,108348.32524509964,83.93022971679306,34.52500940566809,49.40522031112498
binance:btcusdt_perp.a,1min,1779594720,108348.32524509964,108366.69263862395,108314.76999587232,108334.22391417467,159.4139481781562,68.22897451043507,91.18497366772114
binance:btcusdt_perp.a,1min,1779594780,108334.22391417467,108380.79815509543,108285.85311750998,108325.87053698745,247.06004658522806,112.37635751843106,134.683689066797
binance:btcusdt_perp.a,1min,1779594840,108325.87053698745,108328.7892328552,108291.36216776863,108312.19336590455,200.17184134047795,92.09775088408823,108.07409045638973
binance:btcusdt_perp.a,1min,1779594900,108312.19336590455,108326.57362132144,108266.76967991129,108290.25595086432,309.29676782271497,147.78092741888094,161.51584040383403
binance:btcusdt_perp.a,1min,1779594960,108290.25595086432,108320.80280816567,108259.20458864175,108273.20247167573,330.62863316858454,145.08814022253648,185.54049294604806
binance:btcusdt_perp.a,1min,1779595020,108273.20247167573,108292.04049462992,108229.3296495296,108254.98328695023,329.03723043796793,137.20209695789887,191.83513348006906
binance:btcusdt_perp.a,1min,1779595080,108254.98328695023,108321.0183115919,108235.54982811422,108288.94320388204,340.0097449709556,179.1241489439365,160.8855960270191
binance:btcusdt_perp.a,1min,1779595140,108288.94320388204,108340.16378447031,108276.20853499361,108330.44378327853,398.79350293870806,132.4582133992832,266.3352895394248
binance:btcusdt_perp.a,1min,1779595200,108330.44378327853,108347.58184197154,108286.46366960405,108312.6659366988,271.8082634711123,92.70962944285915,179.09863402825314
binance:btcusdt_perp.a,1min,1779595260,108312.6659366988,108327.54256605468,108293.1614519081,108306.36635562152,462.5306301820849,176.7767303436426,285.7538998384423
binance:btcusdt_perp.a,1min,1779595320,108306.36635562152,108345.07439317105,108286.22592239338,108327.96516785224,222.9156814903716,42.208754548650646,180.70692694172095
binance:btcusdt_perp.a,1min,1779595380,108327.96516785224,108331.85898105243,108308.09402888142,108308.59186666094,184.37128205615178,75.97354116972056,108.39774088643122
binance:btcusdt_perp.a,1min,1779595440,108308.59186666094,108347.9153092095,108282.48204089193,108313.00967158627,342.60470605721275,90.02994171288378,252.57476434432897
binance:btcusdt_perp.a,1min,1779595500,108313.00967158627,108356.72572273253,108296.7761445086,108327.43858039178,324.7632296492933,108.90726233170025,215.85596731759304
binance:btcusdt_perp.a,1min,1779595560,108327.43858039178,108338.21089606907,108312.15946978981,108322.31818647083,286.92044335371696,87.77819871974373,199.14224463397323
binance:btcusdt_perp.a,1min,1779595620,108322.31818647083,108344.5840398841,108284.88658053198,108312.59195089336,329.4552571732241,120.21482199437759,209.2404351788465
binance:btcusdt_perp.a,1min,1779595680,108312.59195089336,108351.8658078095,108273.75608879798,108339.87872213707,237.5218796355428,76.14489201598778,161.37698761955502
binance:btcusdt_perp.a,1min,1779595740,108339.87872213707,108363.03850524437,108335.95569073482,108345.15999902894,266.2748391826921,40.26001194763967,226.01482723505245
binance:btcusdt_perp.a,1min,1779595800,108345.15999902894,108403.5480559722,108331.1291089219,108366.38012940082,304.1576594015417,57.47907354155254,246.67858585998917
binance:btcusdt_perp.a,1min,1779595860,108366.38012940082,108396.12507643946,108337.00789993162,108358.62251731318,419.1718433544809,80.59794823115692,338.573895123324
binance:btcusdt_perp.a,1min,1779595920,108358.62251731318,108402.88165330923,108328.66473721575,108379.90751917966,244.22738741360428,50.80287000957877,193.4245174040255
binance:btcusdt_perp.a,1min,1779595980,108379.90751917966,108394.50254606917,108351.28670383384,108380.86311721762,332.0199204462691,78.8629356381838,253.15698480808533
binance:btcusdt_perp.a,1min,1779596040,108380.86311721762,108447.79028462565,108362.61256411612,108411.29683661328,309.8441854747343,48.534515362420805,261.3096701123135
binance:btcusdt_perp.a,1min,1779596100,108411.29683661328,108430.2183045295,108373.09613352192,108414.21579902069,309.09585202743705,53.909459459136826,255.18639256830022
binance:btcusdt_perp.a,1min,1779596160,108414.21579902069,108438.22038841709,108412.35682496935,108437.92654251504,343.6670924175819,63.88645083775974,279.78064157982215
binance:btcusdt_perp.a,1min,1779596220,108437.92654251504,108453.12042808556,108416.15887962354,108444.38438911874,440.2807528321074,100.33195468567398,339.94879814643343
binance:btcusdt_perp.a,1min,1779596280,108444.38438911874,108466.72009828506,108426.33011763744,108449.11063738611,109.66416886399858,20.99704053438453,88.66712832961406
binance:btcusdt_perp.a,1min,1779596340,108449.11063738611,108471.96425595012,108433.72480630918,108465.72044922183,187.40282942132623,21.94538140008072,165.4574480212455
binance:btcusdt_perp.a,1min,1779596400,108465.72044922183,108468.94802407212,108437.57774483826,108467.792045622,340.3084055946946,54.59166495658367,285.71674063811093
binance:btcusdt_perp.a,1min,1779596460,108467.792045622,108479.82785936198,108389.63559715546,108423.96461649648,57.7604575417142,9.041522559987222,48.71893498172698
binance:btcusdt_perp.a,1min,1779596520,108423.96461649648,108454.01031951232,108388.01641039917,108403.26527087773,312.3163216588489,67.03597475267847,245.28034690617042
binance:btcusdt_perp.a,1min,1779596580,108403.26527087773,108456.54323973448,108377.5048271815,108436.57265917124,161.19556166980513,41.40533657597581,119.79022509382932
binance:btcusdt_perp.a,1min,1779596640,108436.57265917124,108452.96511753037,108401.07563018483,108422.85315223633,154.96925237281204,31.80743724948627,123.16181512332577
binance:btcusdt_perp.a,1min,1779596700,108422.85315223633,108464.88090357097,108416.74212787813,108439.951565336,270.09525645362726,106.26599177064122,163.82926468298604
binance:btcusdt_perp.a,1min,1779596760,108439.951565336,108451.20390519782,108374.7811225441,108405.54655858492,301.60763473578294,115.29756560387995,186.310069131903
binance:btcusdt_perp.a,1min,1779596820,108405.54655858492,108464.81732155944,108376.96767848058,108438.13179377439,496.85964217746607,176.16043569218905,320.69920648527705
binance:btcusdt_perp.a,1min,1779596880,108438.13179377439,108464.40975775686,108396.21098956635,108422.60089986023,237.86276864430334,75.24670243902,162.61606620528335
binance:btcusdt_perp.a,1min,1779596940,108422.60089986023,108487.99568808968,108407.92375367426,108462.7272533858,353.27442418236785,135.53663007907338,217.73779410329448
binance:btcusdt_perp.a,1min,1779597000,108462.7272533858,108490.34998210495,108447.36337243162,108456.4445497493,308.2101763133738,159.5940103639261,148.6161659494477
binance:btcusdt_perp.a,1min,1779597060,108456.4445497493,108481.06500496386,108439.51560255358,108462.82712600169,247.17280213239127,99.22001665989873,147.95278547249254
binance:btcusdt_perp.a,1min,1779597120,108462.82712600169,108493.99024041244,108449.07485545771,108453.74276442562,348.9600040329707,142.44204611099303,206.51795792197765
binance:btcusdt_perp.a,1min,1779597180,108453.74276442562,108468.70179191715,108418.45645375713,108457.97167101916,379.6507968137498,191.12792856020656,188.52286825354327
binance:btcusdt_perp.a,1min,1779597240,108457.97167101916,108488.26288172982,108401.83233112037,108427.88088199672,151.57830022939459,69.68491305285019,81.8933871765444
binance:btcusdt_perp.a,1min,1779597300,108427.88088199672,108458.91260616256,108404.10826832724,108431.35185342432,303.2985133477904,171.44103976262335,131.85747358516704
binance:btcusdt_perp.a,1min,1779597360,108431.35185342432,108456.73885938448,108412.5262389727,108450.06830984665,266.8279177964839,103.4106528249489,163.41726497153502
binance:btcusdt_perp.a,1min,1779597420,108450.06830984665,108484.55588757076,108437.01990020575,108448.15422160985,306.9120750951898,139.22624669324625,167.68582840194352
binance:btcusdt_perp.a,1min,1779597480,108448.15422160985,108484.92815795155,108415.6233740867,108432.19779588559,316.97699912085,130.64033939616053,186.33665972468947
binance:btcusdt_perp.a,1min,1779597540,108432.19779588559,108489.63632665138,108412.02279431208,108461.60980218831,326.0437207999916,148.49968017693118,177.54404062306043
binance:btcusdt_perp.a,1min,1779597600,108461.60980218831,108497.30333889778,108441.6504973388,108478.54318665274,240.66755080276124,125.26979113428423,115.39775966847701
binance:btcusdt_perp.a,1min,1779597660,108478.54318665274,108511.01724883704,108450.0257052387,108486.458180336,279.2964248411543,167.8526380736157,111.44378676753858
binance:btcusdt_perp.a,1min,1779597720,108486.458180336,108530.7554987501,108467.7780741375,108474.09876997319,380.87498588503877,253.86448358063922,127.01050230439957
binance:btcusdt_perp.a,1min,1779597780,108474.09876997319,108518.39150607875,108421.75996749339,108453.71487032284,357.6911205458329,214.5082429305286,143.1828776153043
binance:btcusdt_perp.a,1min,1779597840,108453.71487032284,108473.62078205244,108418.63597851543,108444.54128447863,392.0949020027117,243.7482775913686,148.3466244113431
binance:btcusdt_perp.a,1min,1779597900,108444.54128447863,108474.78555510248,108391.44851590213,108422.66002336607,332.3727622758229,221.80858998393384,110.56417229188904
binance:btcusdt_perp.a,1min,1779597960,108422.66002336607,108435.37013169477,108398.78519756174,108412.10326325533,149.16294012337136,96.60756274072182,52.55537738264954
binance:btcusdt_perp.a,1min,1779598020,108412.10326325533,108429.70338621002,108397.16740947055,108404.72359771401,180.21460242446648,128.02892985753442,52.18567256693204
binance:btcusdt_perp.a,1min,1779598080,108404.72359771401,108430.32951449057,108378.59955901999,108386.69270472023,395.09643858873847,254.07741899405457,141.0190195946839
binance:btcusdt_perp.a,1min,1779598140,108386.69270472023,108431.95050263905,108348.49910680398,108385.66350780988,255.47475029703537,159.2672080903125,96.20754220672286
binance:btcusdt_perp.a,1min,1779598200,108385.66350780988,108412.76249029464,108352.43168683816,108373.37944549565,248.38046839972228,187.03513920076716,61.3453291989551
binance:btcusdt_perp.a,1min,1779598260,108373.37944549565,108418.37533642602,108341.8258549676,108364.73328060511,422.82547153797816,292.19032470768,130.63514683029814
binance:btcusdt_perp.a,1min,1779598320,108364.73328060511,108390.07234405044,108351.27087283098,108375.31845456561,316.776476401199,231.92190969680445,84.85456670439451
binance:btcusdt_perp.a,1min,1779598380,108375.31845456561,108384.45452121478,108360.74841576349,108369.14583210059,165.82908782510071,94.2817949511286,71.54729287397211
binance:btcusdt_perp.a,1min,1779598440,108369.14583210059,108402.39627131767,108342.21316036012,108364.07900249086,99.16681941297182,65.7976885308474,33.36913088212442
binance:btcusdt_perp.a,1min,1779598500,108364.07900249086,108407.03898999312,108346.55108255541,108353.97970342622,248.74579179206435,193.07707573625163,55.66871605581271
binance:btcusdt_perp.a,1min,1779598560,108353.97970342622,108382.4213191899,108330.83385905597,108354.78818845474,306.3954830925812,219.9835325378943,86.41195055468687
binance:btcusdt_perp.a,1min,1779598620,108354.78818845474,108385.56877424382,108324.54343069339,108332.81340052454,306.2694378265231,207.6783182138696,98.59111961265347
binance:btcusdt_perp.a,1min,1779598680,108332.81340052454,108354.58654777128,108298.43802611655,108314.2126245899,194.26389385106046,124.4875126548565,69.77638119620396
binance:btcusdt_perp.a,1min,1779598740,108314.2126245899,108339.44059923083,108276.240292466,108286.73943752448,336.9581618392841,196.94331259013563,140.01484924914848
binance:btcusdt_perp.a,1min,1779598800,108286.73943752448,108302.49340344232,108233.60907346706,108268.8605407558,306.42319564932734,194.48836922698726,111.93482642234008
binance:btcusdt_perp.a,1min,1779598860,108268.8605407558,108271.0055842784,108247.29187665222,108270.0775077517,439.80113422438103,284.19018171220955,155.61095251217148
binance:btcusdt_perp.a,1min,1779598920,108270.0775077517,108297.55879154813,108232.51941165049,108263.47546408363,120.20266456881123,63.34508161473271,56.85758295407852
binance:btcusdt_perp.a,1min,1779598980,108263.47546408363,108278.32669846466,108224.26145536233,108259.38170798453,254.7860488091821,127.51637348274824,127.26967532643386
binance:btcusdt_perp.a,1min,1779599040,108259.38170798453,108264.87846818083,108208.97524356586,108228.63398819303,264.9292698188493,153.3294878215075,111.59978199734182
binance:btcusdt_perp.a,1min,1779599100,108228.63398819303,108274.0811754145,108208.3378724266,108240.09597704934,109.22450660185152,68.60045170599997,40.62405489585154
binance:btcusdt_perp.a,1min,1779599160,108240.09597704934,108267.20432767933,108208.28117955626,108242.11041197776,186.8137522831168,130.32356701434583,56.49018526877096
binance:btcusdt_perp.a,1min,1779599220,108242.11041197776,108271.60264124977,108211.71810494516,108216.84462800102,205.57882501839595,134.34328754117115,71.2355374772248
binance:btcusdt_perp.a,1min,1779599280,108216.84462800102,108247.24385405236,108179.7789556474,108204.1485095346,271.6033475199862,170.90356340528712,100.69978411469909
binance:btcusdt_perp.a,1min,1779599340,108204.1485095346,108208.34112845897,108177.92749562289,108191.89509470337,324.09533829613554,180.0836370276401,144.01170126849544
binance:btcusdt_perp.a,1min,1779599400,108191.89509470337,108206.65166950929,108139.52826414711,108155.7110506551,250.762432470862,108.73368671903921,142.02874575182278
binance:btcusdt_perp.a,1min,1779599460,108155.7110506551,108170.4249458025,108106.73477666848,108136.45010926611,344.7297048792195,169.44586368496476,175.28384119425476
binance:btcusdt_perp.a,1min,1779599520,108136.45010926611,108159.8493523865,108107.64575623513,108121.48000516057,188.25343342660472,80.56862102395667,107.68481240264805
binance:btcusdt_perp.a,1min,1779599580,108121.48000516057,108131.84526716264,108078.5663510356,108102.18694662623,338.3772539026967,126.35260455581471,212.02464934688197
binance:btcusdt_perp.a,1min,1779599640,108102.18694662623,108121.98758867357,108069.41475382145,108094.82984067682,278.96489855171296,102.07801557489687,176.88688297681608
binance:btcusdt_perp.a,1min,1779599700,108094.82984067682,108117.12407643266,108032.07656011984,108064.36436931729,102.86501031655976,47.1906909824779,55.67431933408186
binance:btcusdt_perp.a,1min,1779599760,108064.36436931729,108098.58167598369,108036.86234435702,108078.11193474576,223.75447352817582,93.1392072291876,130.61526629898822
binance:btcusdt_perp.a,1min,1779599820,108078.11193474576,108079.55536782995,108009.9288126015,108041.35647061375,201.20040578204464,76.88222158628747,124.31818419575717
binance:btcusdt_perp.a,1min,1779599880,108041.35647061375,108049.25677358292,107988.65614220852,108008.91776520757,221.6338244691483,92.84383413832946,128.78999033081885
binance:btcusdt_perp.a,1min,1779599940,108008.91776520757,108034.89502762325,107984.53175729829,108009.68653116,406.2214563945509,129.913051937717,276.3084044568339
binance:btcusdt_perp.a,1min,1779600000,108009.68653116,108043.0134293652,107966.79060748761,108001.436005581,166.25890805243415,58.80873257782305,107.4501754746111
binance:btcusdt_perp.a,1min,1779600060,108001.436005581,108045.82576735852,107977.4833752662,108018.74497630652,262.58522452522743,89.0372474735664,173.54797705166104
binance:btcusdt_perp.a,1min,1779600120,108018.74497630652,108038.22123505668,107995.35508825508,108016.92930204463,286.287896489203,89.38205453670754,196.90584195249545
binance:btcusdt_perp.a,1min,1779600180,108016.92930204463,108070.78898369969,108012.6991684379,108019.64653721554,305.9210019351984,91.55768209843401,214.36331983676436
binance:btcusdt_perp.a,1min,1779600240,108019.64653721554,108045.7955390884,107990.02798947511,108023.32996435513,374.04052612070234,130.8113659077555,243.22916021294685
binance:btcusdt_perp.a,1min,1779600300,108023.32996435513,108038.59989706521,107985.42544137596,108037.15691812732,310.0049721513872,123.21766113755291,186.7873110138343
binance:btcusdt_perp.a,1min,1779600360,108037.15691812732,108050.84921931128,107985.35796988374,108008.8173528252,278.63696885300294,96.34816088507202,182.28880796793092
binance:btcusdt_perp.a,1min,1779600420,108008.8173528252,108026.48094538644,107977.07916210801,108022.13314853948,280.66255279663415,88.124418473269,192.53813432336514
binance:btcusdt_perp.a,1min,1779600480,108022.13314853948,108049.16363522325,107987.4907576485,107989.6318361588,331.871520899097,78.16808544251151,253.70343545658548
binance:btcusdt_perp.a,1min,1779600540,107989.6318361588,108010.44014778553,107951.06937730637,107984.7647587793,265.7075864788888,75.38377295996938,190.32381351891942
binance:btcusdt_perp.a,1min,1779600600,107984.7647587793,108019.49358646685,107942.65297367513,107970.01594336693,249.1496014781471,77.96082391742294,171.18877756072416
binance:btcusdt_perp.a,1min,1779600660,107970.01594336693,107995.90068537545,107931.98147916714,107936.38332209019,340.14371726683646,114.96054110114372,225.18317616569274
binance:btcusdt_perp.a,1min,1779600720,107936.38332209019,107985.13711544743,107915.40994300059,107974.13847098468,423.863016073845,172.21932703513863,251.64368903870638
binance:btcusdt_perp.a,1min,1779600780,107974.13847098468,107998.3781452684,107934.5967718234,107956.61676538756,302.5564693915326,90.41456149806933,212.14190789346324
binance:btcusdt_perp.a,1min,1779600840,107956.61676538756,107962.6362416348,107926.89433375817,107950.24556827685,316.0016538737466,105.65728674986195,210.34436712388464
binance:btcusdt_perp.a,1min,1779600900,107950.24556827685,107982.13088690536,107890.99850596851,107916.64375634844,221.91879218392185,75.37848414735963,146.54030803656224
binance:btcusdt_perp.a,1min,1779600960,107916.64375634844,107928.38965507066,107868.71723721792,107885.33912375435,378.27366498241213,124.00528923729814,254.26837574511399
binance:btcusdt_perp.a,1min,1779601020,107885.33912375435,107909.43101145544,107860.85964814584,107892.81417348406,268.68835982849583,115.36507910836889,153.32328072012695
binance:btcusdt_perp.a,1min,1779601080,107892.81417348406,107899.08889098404,107871.20721450924,107879.3877241956,237.4498004845794,74.52223996150474,162.92756052307467
binance:btcusdt_perp.a,1min,1779601140,107879.3877241956,107900.56781079259,107833.64165869534,107883.22549244117,140.98283238902945,58.32904544842148,82.65378694060797
binance:btcusdt_perp.a,1min,1779601200,107883.22549244117,107900.29147903735,107836.22041495157,107859.63460968497,93.97029001005706,40.337900129042374,53.63238988101468
binance:btcusdt_perp.a,1min,1779601260,107859.63460968497,107908.32734547801,107835.03653111692,107890.8617284617,361.993735450032,151.84051744386022,210.15321800617176
binance:btcusdt_perp.a,1min,1779601320,107890.8617284617,107891.61909249892,107849.23569340204,107877.64560059599,270.9465272216882,103.8692582249941,167.0772689966941
binance:btcusdt_perp.a,1min,1779601380,107877.64560059599,107893.80879702793,107860.7196478523,107877.43538654114,328.5032924886967,124.53602466562084,203.96726782307582
binance:btcusdt_perp.a,1min,1779601440,107877.43538654114,107902.09430920161,107862.0624006247,107894.07117083279,433.8356955253262,235.42830379161316,198.407391733713
binance:btcusdt_perp.a,1min,1779601500,107894.07117083279,107906.66586867778,107877.18076498019,107893.88804191319,285.8620251668557,140.9599319821135,144.9020931847422
binance:btcusdt_perp.a,1min,1779601560,107893.88804191319,107915.57971677235,107870.7344797934,107890.59072869635,164.64170114879897,78.33092135698193,86.31077979181704
binance:btcusdt_perp.a,1min,1779601620,107890.59072869635,107913.989465719,107870.48628381174,107905.67280869451,214.4196856983325,113.48914411016953,100.93054158816297
binance:btcusdt_perp.a,1min,1779601680,107905.67280869451,107942.44674534425,107870.51267191724,107897.57850345914,175.05574673782309,101.27649088472968,73.7792558530934
binance:btcusdt_perp.a,1min,1779601740,107897.57850345914,107913.80853974537,107857.68131838596,107882.81950858704,240.66020642158924,146.12428457562305,94.53592184596617
binance:btcusdt_perp.a,1min,1779601800,107882.81950858704,107898.63004306113,107852.91146123648,107868.347752301,234.74890013159688,148.93950288290068,85.8093972486962
binance:btcusdt_perp.a,1min,1779601860,107868.347752301,107918.52031290998,107823.671310262,107879.42087336986,197.54263744541282,115.97192315962084,81.57071428579198
binance:btcusdt_perp.a,1min,1779601920,107879.42087336986,107893.64481409237,107842.59055625687,107858.2897311543,195.42761006893807,104.23843581378004,91.18917425515802
binance:btcusdt_perp.a,1min,1779601980,107858.2897311543,107868.12254697044,107825.59743032763,107856.018699919,206.57971700659886,160.70430830147342,45.875408705125444
binance:btcusdt_perp.a,1min,1779602040,107856.018699919,107878.73887633818,107839.45848743457,107848.50507558991,416.48734065021114,286.7417592845212,129.74558136568993
binance:btcusdt_perp.a,1min,1779602100,107848.50507558991,107863.27726014271,107824.39840681267,107854.7452856305,190.2855163186196,137.00515414328927,53.28036217533034
binance:btcusdt_perp.a,1min,1779602160,107854.7452856305,107893.44419175103,107852.38152899803,107870.48980136614,201.32672170727756,137.58263114372306,63.744090563554494
